Customer_ID,Target_Audience_ID,First_Name,Last_Name,Email,Gender,City,Country,Platform_Name,Age,Buy,Purchase_Num
CUST2554,SEG088,Omar,Mariam,omar.mariam@gmail.com,Male,Amman,Jordan,Facebook,20,1,5
CUST2555,SEG086,Youssef,Fatma,youssef.fatma@gmail.com,Female,Casablanca,Morocco,Google,46,1,2
CUST2556,SEG016,Mariam,Nour,mariam.nour@gmail.com,Female,Amman,Jordan,Google,26,0,0
CUST2557,SEG181,Youssef,Salma,youssef.salma@gmail.com,Female,Sharjah,UAE,Instagram,18,1,3
CUST2558,SEG072,Nour,Youssef,nour.youssef@gmail.com,Male,Cairo,Egypt,Facebook,18,0,0
CUST2559,SEG025,Layla,Ahmed,layla.ahmed@gmail.com,Male,Dubai,UAE,Instagram,49,1,5
CUST2560,SEG079,Layla,Ali,layla.ali@gmail.com,Female,Marrakech,Morocco,Google,21,1,4
CUST2561,SEG007,Nour,Layla,nour.layla@gmail.com,Male,Alexandria,Egypt,Facebook,57,0,0
CUST2562,SEG187,Sandra,Johnson,sandra.johnson@gmail.com,Male,Munich,Germany,Google,59,0,0
CUST2563,SEG108,Omar,Ali,omar.ali@gmail.com,Male,Dammam,Saudi Arabia,Instagram,20,0,0
CUST2564,SEG155,Mariam,Ahmed,mariam.ahmed@gmail.com,Female,Sharjah,UAE,Google,36,1,4
CUST2565,SEG162,Fatma,Fatma,fatma.fatma@gmail.com,Female,Sharjah,UAE,YouTube,27,1,2
CUST2566,SEG111,Kyle,Cole,kyle.cole@gmail.com,Female,Chicago,USA,YouTube,24,1,4
CUST2567,SEG083,Mariam,Youssef,mariam.youssef@gmail.com,Female,Dubai,UAE,Instagram,22,1,4
CUST2568,SEG170,Omar,Ali,omar.ali@gmail.com,Female,Casablanca,Morocco,Google,52,1,5
CUST2569,SEG132,Mary,Schmitt,mary.schmitt@gmail.com,Female,Berlin,Germany,Facebook,31,1,5
CUST2570,SEG073,Omar,Mariam,omar.mariam@gmail.com,Male,Riyadh,Saudi Arabia,Google,40,1,1
CUST2571,SEG109,Vincent,Hester,vincent.hester@gmail.com,Male,Munich,Germany,YouTube,38,1,1
CUST2572,SEG037,Mary,Chapman,mary.chapman@gmail.com,Male,Marseille,France,YouTube,18,0,0
CUST2573,SEG018,John,Wilson,john.wilson@gmail.com,Male,Paris,France,Google,42,1,1
CUST2574,SEG163,Salma,Nour,salma.nour@gmail.com,Male,Alexandria,Egypt,Facebook,30,1,2
CUST2575,SEG019,Mariam,Layla,mariam.layla@gmail.com,Male,Irbid,Jordan,YouTube,58,1,2
CUST2576,SEG081,Salma,Omar,salma.omar@gmail.com,Female,Zarqa,Jordan,Instagram,49,1,4
CUST2577,SEG140,Darrell,Martin,darrell.martin@gmail.com,Female,London,UK,Google,60,0,0
CUST2578,SEG164,Hunter,Butler,hunter.butler@gmail.com,Male,Birmingham,UK,Facebook,22,0,0
CUST2579,SEG008,Ahmed,Salma,ahmed.salma@gmail.com,Female,Dubai,UAE,YouTube,23,1,5
CUST2580,SEG021,Adam,Sawyer,adam.sawyer@gmail.com,Female,Paris,France,Instagram,52,1,3
CUST2581,SEG154,Fatma,Nour,fatma.nour@gmail.com,Female,Zarqa,Jordan,YouTube,19,1,1
CUST2582,SEG036,Fatma,Fatma,fatma.fatma@gmail.com,Male,Giza,Egypt,Instagram,33,1,2
CUST2583,SEG176,Gina,Rose,gina.rose@gmail.com,Male,Paris,France,Facebook,36,0,0
CUST2584,SEG187,Ali,Fatma,ali.fatma@gmail.com,Male,Alexandria,Egypt,Instagram,55,0,0
CUST2585,SEG053,Fatma,Ahmed,fatma.ahmed@gmail.com,Male,Giza,Egypt,Instagram,37,1,1
CUST2586,SEG182,Fatma,Mariam,fatma.mariam@gmail.com,Male,Cairo,Egypt,Google,47,0,0
CUST2587,SEG067,Sarah,Myers,sarah.myers@gmail.com,Male,Munich,Germany,Google,42,1,2
CUST2588,SEG108,Barry,Robles,barry.robles@gmail.com,Female,Marseille,France,Facebook,53,0,0
CUST2589,SEG012,Layla,Fatma,layla.fatma@gmail.com,Male,Casablanca,Morocco,Facebook,60,1,1
CUST2590,SEG120,Jasmine,Kim,jasmine.kim@gmail.com,Male,Birmingham,UK,Instagram,40,0,0
CUST2591,SEG038,Mark,Lawson,mark.lawson@gmail.com,Female,Birmingham,UK,Google,44,1,4
CUST2592,SEG194,Salma,Omar,salma.omar@gmail.com,Male,Dubai,UAE,Instagram,49,0,0
CUST2593,SEG159,Youssef,Salma,youssef.salma@gmail.com,Male,Jeddah,Saudi Arabia,Google,29,1,1
CUST2594,SEG071,Layla,Ali,layla.ali@gmail.com,Female,Zarqa,Jordan,Facebook,42,0,0
CUST2595,SEG027,Nour,Youssef,nour.youssef@gmail.com,Female,Riyadh,Saudi Arabia,YouTube,33,1,5
CUST2596,SEG042,Nour,Fatma,nour.fatma@gmail.com,Male,Cairo,Egypt,Google,26,1,2
CUST2597,SEG034,Ronald,Williams,ronald.williams@gmail.com,Male,Manchester,UK,Instagram,27,0,0
CUST2598,SEG069,Nour,Mariam,nour.mariam@gmail.com,Female,Cairo,Egypt,Instagram,50,0,0
CUST2599,SEG038,Omar,Fatma,omar.fatma@gmail.com,Female,Sharjah,UAE,Facebook,22,0,0
CUST2600,SEG176,Layla,Omar,layla.omar@gmail.com,Female,Dubai,UAE,Instagram,36,1,2
CUST2601,SEG010,Trevor,Huffman,trevor.huffman@gmail.com,Male,Berlin,Germany,Google,58,1,5
CUST2602,SEG049,Mariam,Ali,mariam.ali@gmail.com,Female,Cairo,Egypt,Google,56,1,1
CUST2603,SEG142,Mariam,Khalid,mariam.khalid@gmail.com,Female,Dubai,UAE,Instagram,53,1,5
CUST2604,SEG041,Caitlin,Ramirez,caitlin.ramirez@gmail.com,Female,Lyon,France,YouTube,58,1,5
CUST2605,SEG059,Mariam,Omar,mariam.omar@gmail.com,Male,Dubai,UAE,Instagram,53,1,4
CUST2606,SEG149,Layla,Salma,layla.salma@gmail.com,Male,Amman,Jordan,Facebook,19,0,0
CUST2607,SEG087,Jason,Merritt,jason.merritt@gmail.com,Female,Frankfurt,Germany,Instagram,36,0,0
CUST2608,SEG199,Salma,Salma,salma.salma@gmail.com,Female,Sharjah,UAE,YouTube,25,1,4
CUST2609,SEG044,Fatma,Mariam,fatma.mariam@gmail.com,Female,Dubai,UAE,YouTube,56,1,1
CUST2610,SEG135,Salma,Ahmed,salma.ahmed@gmail.com,Female,Cairo,Egypt,YouTube,51,1,5
CUST2611,SEG145,Layla,Khalid,layla.khalid@gmail.com,Female,Giza,Egypt,YouTube,35,1,1
CUST2612,SEG067,Michelle,Webb,michelle.webb@gmail.com,Male,Paris,France,Google,34,1,2
CUST2613,SEG111,Youssef,Layla,youssef.layla@gmail.com,Female,Riyadh,Saudi Arabia,Facebook,46,1,5
CUST2614,SEG175,Fatma,Salma,fatma.salma@gmail.com,Female,Alexandria,Egypt,Instagram,45,1,2
CUST2615,SEG052,Mariam,Ahmed,mariam.ahmed@gmail.com,Male,Amman,Jordan,Google,54,0,0
CUST2616,SEG152,Layla,Khalid,layla.khalid@gmail.com,Male,Abu Dhabi,UAE,YouTube,38,1,2
CUST2617,SEG171,Selena,Rodriguez,selena.rodriguez@gmail.com,Male,Munich,Germany,Google,59,0,0
CUST2618,SEG117,Carrie,Joseph,carrie.joseph@gmail.com,Female,Frankfurt,Germany,Instagram,37,1,3
CUST2619,SEG157,Ahmed,Khalid,ahmed.khalid@gmail.com,Female,Marrakech,Morocco,Instagram,28,1,4
CUST2620,SEG113,Patricia,Blackburn,patricia.blackburn@gmail.com,Male,Lyon,France,Instagram,37,1,5
CUST2621,SEG012,Donna,Johnson,donna.johnson@gmail.com,Male,Birmingham,UK,Facebook,24,0,0
CUST2622,SEG023,Nour,Fatma,nour.fatma@gmail.com,Male,Abu Dhabi,UAE,Instagram,52,0,0
CUST2623,SEG180,Ronald,Castillo,ronald.castillo@gmail.com,Male,Paris,France,YouTube,46,1,1
CUST2624,SEG190,Leroy,Murray,leroy.murray@gmail.com,Female,Munich,Germany,Google,41,0,0
CUST2625,SEG098,Layla,Mariam,layla.mariam@gmail.com,Male,Zarqa,Jordan,Google,34,1,2
CUST2626,SEG110,Ashley,Gutierrez,ashley.gutierrez@gmail.com,Male,New York,USA,YouTube,55,0,0
CUST2627,SEG173,Fatma,Omar,fatma.omar@gmail.com,Female,Rabat,Morocco,Facebook,52,1,2
CUST2628,SEG151,Jennifer,Reese,jennifer.reese@gmail.com,Female,Paris,France,Instagram,48,1,2
CUST2629,SEG110,Rebecca,Acosta,rebecca.acosta@gmail.com,Female,Marseille,France,Facebook,54,1,3
CUST2630,SEG034,Kelly,Martin,kelly.martin@gmail.com,Male,Munich,Germany,Facebook,24,1,4
CUST2631,SEG198,Mariam,Ali,mariam.ali@gmail.com,Female,Abu Dhabi,UAE,Instagram,51,1,4
CUST2632,SEG075,Mariam,Layla,mariam.layla@gmail.com,Male,Marrakech,Morocco,Instagram,52,0,0
CUST2633,SEG153,Paul,Mcdonald,paul.mcdonald@gmail.com,Male,Birmingham,UK,Google,22,1,4
CUST2634,SEG047,Youssef,Ali,youssef.ali@gmail.com,Female,Irbid,Jordan,YouTube,44,1,5
CUST2635,SEG085,Christopher,Underwood,christopher.underwood@gmail.com,Female,Manchester,UK,YouTube,24,1,4
CUST2636,SEG156,Omar,Salma,omar.salma@gmail.com,Male,Marrakech,Morocco,Facebook,22,1,4
CUST2637,SEG011,Drew,Smith,drew.smith@gmail.com,Male,Chicago,USA,YouTube,28,0,0
CUST2638,SEG110,Mariam,Fatma,mariam.fatma@gmail.com,Female,Marrakech,Morocco,Google,44,1,3
CUST2639,SEG159,Youssef,Youssef,youssef.youssef@gmail.com,Male,Casablanca,Morocco,Instagram,42,0,0
CUST2640,SEG017,Nour,Fatma,nour.fatma@gmail.com,Male,Riyadh,Saudi Arabia,Google,45,1,1
CUST2641,SEG016,Youssef,Youssef,youssef.youssef@gmail.com,Male,Casablanca,Morocco,Instagram,29,0,0
CUST2642,SEG047,Dustin,Gregory,dustin.gregory@gmail.com,Male,Los Angeles,USA,Google,43,1,1
CUST2643,SEG155,Michelle,Long,michelle.long@gmail.com,Male,Paris,France,Instagram,55,1,1
CUST2644,SEG170,Khalid,Nour,khalid.nour@gmail.com,Male,Casablanca,Morocco,YouTube,27,1,4
CUST2645,SEG027,Ahmed,Khalid,ahmed.khalid@gmail.com,Female,Cairo,Egypt,Facebook,21,1,3
CUST2646,SEG185,Karen,Bowen,karen.bowen@gmail.com,Male,London,UK,Google,25,0,0
CUST2647,SEG126,Jody,Farrell,jody.farrell@gmail.com,Female,Berlin,Germany,Facebook,44,1,1
CUST2648,SEG028,Youssef,Mariam,youssef.mariam@gmail.com,Male,Amman,Jordan,Google,60,1,1
CUST2649,SEG155,Mariam,Youssef,mariam.youssef@gmail.com,Male,Zarqa,Jordan,YouTube,41,1,4
CUST2650,SEG126,Amy,Lowe,amy.lowe@gmail.com,Male,Chicago,USA,Instagram,21,0,0
CUST2651,SEG112,Salma,Omar,salma.omar@gmail.com,Male,Dubai,UAE,YouTube,55,1,2
CUST2652,SEG002,Omar,Mariam,omar.mariam@gmail.com,Female,Giza,Egypt,YouTube,53,1,1
CUST2653,SEG086,Ali,Layla,ali.layla@gmail.com,Female,Rabat,Morocco,Facebook,20,1,5
CUST2654,SEG005,Ahmed,Fatma,ahmed.fatma@gmail.com,Male,Amman,Jordan,Facebook,20,1,1
CUST2655,SEG191,Katie,Yates,katie.yates@gmail.com,Male,Munich,Germany,Facebook,59,1,4
CUST2656,SEG038,Omar,Salma,omar.salma@gmail.com,Male,Alexandria,Egypt,Instagram,38,1,3
CUST2657,SEG101,Fatma,Khalid,fatma.khalid@gmail.com,Female,Marrakech,Morocco,YouTube,39,1,4
CUST2658,SEG064,Layla,Nour,layla.nour@gmail.com,Male,Abu Dhabi,UAE,Google,44,1,1
CUST2659,SEG154,Candace,Gonzalez,candace.gonzalez@gmail.com,Female,Birmingham,UK,Facebook,33,1,5
CUST2660,SEG032,Katrina,Hernandez,katrina.hernandez@gmail.com,Female,Los Angeles,USA,YouTube,32,1,5
CUST2661,SEG121,Layla,Omar,layla.omar@gmail.com,Female,Dammam,Saudi Arabia,YouTube,44,1,2
CUST2662,SEG131,Mariam,Youssef,mariam.youssef@gmail.com,Female,Abu Dhabi,UAE,YouTube,39,1,3
CUST2663,SEG150,Mariam,Mariam,mariam.mariam@gmail.com,Female,Dubai,UAE,YouTube,55,1,4
CUST2664,SEG026,Roy,Carr,roy.carr@gmail.com,Male,Los Angeles,USA,Instagram,27,0,0
CUST2665,SEG113,Ahmed,Salma,ahmed.salma@gmail.com,Male,Alexandria,Egypt,YouTube,49,0,0
CUST2666,SEG161,Layla,Khalid,layla.khalid@gmail.com,Female,Abu Dhabi,UAE,Google,49,1,5
CUST2667,SEG058,Ahmed,Omar,ahmed.omar@gmail.com,Male,Alexandria,Egypt,YouTube,45,1,1
CUST2668,SEG040,Melissa,Graham,melissa.graham@gmail.com,Male,Lyon,France,Facebook,19,1,4
CUST2669,SEG169,Michael,Rodriguez,michael.rodriguez@gmail.com,Female,Frankfurt,Germany,Google,34,1,2
CUST2670,SEG055,Kevin,Haynes,kevin.haynes@gmail.com,Female,New York,USA,YouTube,25,1,2
CUST2671,SEG019,Cole,Brown,cole.brown@gmail.com,Male,New York,USA,Google,49,1,4
CUST2672,SEG096,Ali,Layla,ali.layla@gmail.com,Female,Irbid,Jordan,Facebook,39,1,3
CUST2673,SEG146,Maurice,Oconnor,maurice.oconnor@gmail.com,Male,Berlin,Germany,Facebook,46,1,4
CUST2674,SEG112,Ali,Ali,ali.ali@gmail.com,Male,Giza,Egypt,Instagram,55,1,1
CUST2675,SEG072,Heidi,Meyer,heidi.meyer@gmail.com,Male,Paris,France,YouTube,53,0,0
CUST2676,SEG173,Nichole,Nicholson,nichole.nicholson@gmail.com,Female,New York,USA,YouTube,30,1,5
CUST2677,SEG065,Nour,Layla,nour.layla@gmail.com,Female,Amman,Jordan,Instagram,46,1,5
CUST2678,SEG120,Ahmed,Layla,ahmed.layla@gmail.com,Male,Rabat,Morocco,YouTube,54,0,0
CUST2679,SEG181,Jessica,Miller,jessica.miller@gmail.com,Female,London,UK,Google,41,0,0
CUST2680,SEG002,Darryl,Parks,darryl.parks@gmail.com,Male,Lyon,France,Google,39,1,5
CUST2681,SEG156,Micheal,Garcia,micheal.garcia@gmail.com,Female,Frankfurt,Germany,YouTube,36,0,0
CUST2682,SEG042,Fatma,Omar,fatma.omar@gmail.com,Female,Riyadh,Saudi Arabia,Google,51,1,4
CUST2683,SEG001,Michael,Mcdowell,michael.mcdowell@gmail.com,Male,London,UK,Facebook,34,1,5
CUST2684,SEG041,Fatma,Nour,fatma.nour@gmail.com,Male,Dubai,UAE,Facebook,32,1,5
CUST2685,SEG132,Omar,Ali,omar.ali@gmail.com,Male,Dammam,Saudi Arabia,Instagram,33,1,5
CUST2686,SEG107,Nour,Youssef,nour.youssef@gmail.com,Male,Casablanca,Morocco,Facebook,38,1,2
CUST2687,SEG084,Ali,Fatma,ali.fatma@gmail.com,Male,Riyadh,Saudi Arabia,Google,31,1,3
CUST2688,SEG181,Ali,Nour,ali.nour@gmail.com,Male,Dammam,Saudi Arabia,Google,19,1,4
CUST2689,SEG102,Misty,Williams,misty.williams@gmail.com,Female,Los Angeles,USA,Instagram,44,0,0
CUST2690,SEG075,Khalid,Mariam,khalid.mariam@gmail.com,Male,Alexandria,Egypt,Google,36,1,4
CUST2691,SEG106,Christian,Roach,christian.roach@gmail.com,Male,Lyon,France,YouTube,54,0,0
CUST2692,SEG030,Ali,Ahmed,ali.ahmed@gmail.com,Female,Zarqa,Jordan,Facebook,37,1,4
CUST2693,SEG167,Layla,Ali,layla.ali@gmail.com,Male,Sharjah,UAE,YouTube,40,0,0
CUST2694,SEG196,Jason,Christensen,jason.christensen@gmail.com,Male,Lyon,France,Google,46,0,0
CUST2695,SEG124,Sarah,Perez,sarah.perez@gmail.com,Male,Birmingham,UK,Facebook,53,1,2
CUST2696,SEG094,Sharon,Wallace,sharon.wallace@gmail.com,Female,Munich,Germany,Instagram,29,1,4
CUST2697,SEG085,Fatma,Omar,fatma.omar@gmail.com,Male,Abu Dhabi,UAE,Google,51,1,4
CUST2698,SEG149,Tiffany,Pena,tiffany.pena@gmail.com,Male,Frankfurt,Germany,Facebook,56,1,5
CUST2699,SEG184,Layla,Nour,layla.nour@gmail.com,Male,Rabat,Morocco,Instagram,44,0,0
CUST2700,SEG070,Caleb,Petersen,caleb.petersen@gmail.com,Female,Manchester,UK,Instagram,34,1,4
CUST2701,SEG020,Fatma,Ali,fatma.ali@gmail.com,Female,Jeddah,Saudi Arabia,YouTube,27,1,3
CUST2702,SEG197,Salma,Ali,salma.ali@gmail.com,Male,Zarqa,Jordan,YouTube,29,0,0
CUST2703,SEG142,Ahmed,Salma,ahmed.salma@gmail.com,Male,Giza,Egypt,YouTube,28,1,1
CUST2704,SEG166,Salma,Khalid,salma.khalid@gmail.com,Female,Giza,Egypt,Google,30,1,2
CUST2705,SEG043,Maria,Kaiser,maria.kaiser@gmail.com,Male,New York,USA,Facebook,47,1,1
CUST2706,SEG152,Fatma,Salma,fatma.salma@gmail.com,Male,Amman,Jordan,YouTube,38,0,0
CUST2707,SEG168,Martha,Richardson,martha.richardson@gmail.com,Male,Berlin,Germany,Instagram,38,1,5
CUST2708,SEG164,Youssef,Ahmed,youssef.ahmed@gmail.com,Female,Marrakech,Morocco,Google,49,1,4
CUST2709,SEG073,Khalid,Fatma,khalid.fatma@gmail.com,Female,Dubai,UAE,Facebook,53,1,1
CUST2710,SEG107,Carmen,Krause,carmen.krause@gmail.com,Female,New York,USA,YouTube,44,1,3
CUST2711,SEG111,John,Hunt,john.hunt@gmail.com,Female,Marseille,France,Facebook,47,0,0
CUST2712,SEG010,Salma,Fatma,salma.fatma@gmail.com,Female,Dubai,UAE,YouTube,33,1,5
CUST2713,SEG175,Jason,Little,jason.little@gmail.com,Male,Frankfurt,Germany,YouTube,49,0,0
CUST2714,SEG114,Bill,Lin,bill.lin@gmail.com,Male,Manchester,UK,Google,44,0,0
CUST2715,SEG100,Robert,Rodriguez,robert.rodriguez@gmail.com,Male,Berlin,Germany,Instagram,57,1,1
CUST2716,SEG108,Fatma,Ali,fatma.ali@gmail.com,Female,Alexandria,Egypt,Facebook,40,0,0
CUST2717,SEG170,Ali,Nour,ali.nour@gmail.com,Male,Casablanca,Morocco,YouTube,33,1,4
CUST2718,SEG102,Ahmed,Salma,ahmed.salma@gmail.com,Female,Alexandria,Egypt,Google,41,1,5
CUST2719,SEG015,Daniel,Miller,daniel.miller@gmail.com,Male,Berlin,Germany,Google,38,1,3
CUST2720,SEG061,Youssef,Youssef,youssef.youssef@gmail.com,Male,Jeddah,Saudi Arabia,Facebook,30,1,1
CUST2721,SEG086,Erica,Bruce,erica.bruce@gmail.com,Female,Munich,Germany,YouTube,44,1,4
CUST2722,SEG187,Nour,Layla,nour.layla@gmail.com,Male,Abu Dhabi,UAE,YouTube,46,1,5
CUST2723,SEG091,Lisa,Rivera,lisa.rivera@gmail.com,Female,Berlin,Germany,YouTube,28,1,3
CUST2724,SEG058,Nour,Layla,nour.layla@gmail.com,Female,Giza,Egypt,Facebook,55,1,5
CUST2725,SEG151,Youssef,Fatma,youssef.fatma@gmail.com,Male,Amman,Jordan,YouTube,22,1,3
CUST2726,SEG012,Amanda,Reed,amanda.reed@gmail.com,Male,Berlin,Germany,Google,28,1,5
CUST2727,SEG056,Monica,Gomez,monica.gomez@gmail.com,Female,Paris,France,Facebook,45,1,3
CUST2728,SEG085,Christopher,Noble,christopher.noble@gmail.com,Female,New York,USA,Instagram,47,0,0
CUST2729,SEG157,Ali,Khalid,ali.khalid@gmail.com,Female,Alexandria,Egypt,Instagram,55,1,4
CUST2730,SEG165,Ahmed,Youssef,ahmed.youssef@gmail.com,Female,Dubai,UAE,Google,56,1,5
CUST2731,SEG121,Youssef,Omar,youssef.omar@gmail.com,Male,Abu Dhabi,UAE,Instagram,25,1,5
CUST2732,SEG178,Layla,Ahmed,layla.ahmed@gmail.com,Female,Dubai,UAE,Facebook,22,1,2
CUST2733,SEG015,Omar,Layla,omar.layla@gmail.com,Male,Jeddah,Saudi Arabia,Google,27,1,2
CUST2734,SEG067,Fatma,Ali,fatma.ali@gmail.com,Male,Giza,Egypt,YouTube,54,1,2
CUST2735,SEG024,Joseph,Simpson,joseph.simpson@gmail.com,Female,Chicago,USA,Google,37,0,0
CUST2736,SEG029,Khalid,Ahmed,khalid.ahmed@gmail.com,Female,Zarqa,Jordan,Google,60,1,2
CUST2737,SEG006,Youssef,Ali,youssef.ali@gmail.com,Female,Sharjah,UAE,Instagram,42,1,4
CUST2738,SEG122,Fatma,Ali,fatma.ali@gmail.com,Female,Cairo,Egypt,Facebook,59,1,2
CUST2739,SEG010,Nour,Ali,nour.ali@gmail.com,Male,Amman,Jordan,Google,31,1,3
CUST2740,SEG159,Salma,Nour,salma.nour@gmail.com,Male,Giza,Egypt,YouTube,29,1,1
CUST2741,SEG198,Mariam,Khalid,mariam.khalid@gmail.com,Male,Zarqa,Jordan,Facebook,30,0,0
CUST2742,SEG148,Michael,Villegas,michael.villegas@gmail.com,Female,Berlin,Germany,Facebook,49,1,2
CUST2743,SEG073,Omar,Khalid,omar.khalid@gmail.com,Female,Irbid,Jordan,Facebook,39,1,4
CUST2744,SEG095,Antonio,Ferguson,antonio.ferguson@gmail.com,Male,Marseille,France,Google,56,1,3
CUST2745,SEG021,Salma,Ahmed,salma.ahmed@gmail.com,Female,Rabat,Morocco,YouTube,35,0,0
CUST2746,SEG051,Ashley,Hunter,ashley.hunter@gmail.com,Male,Munich,Germany,Instagram,59,1,2
CUST2747,SEG172,Mitchell,Richardson,mitchell.richardson@gmail.com,Female,Manchester,UK,Google,52,1,4
CUST2748,SEG190,Austin,Johnson,austin.johnson@gmail.com,Male,New York,USA,YouTube,52,1,3
CUST2749,SEG077,Sheena,Bell,sheena.bell@gmail.com,Male,Berlin,Germany,YouTube,51,1,4
CUST2750,SEG154,Youssef,Nour,youssef.nour@gmail.com,Female,Zarqa,Jordan,Facebook,58,1,1
CUST2751,SEG107,Fatma,Ali,fatma.ali@gmail.com,Male,Alexandria,Egypt,YouTube,29,1,3
CUST2752,SEG167,Khalid,Salma,khalid.salma@gmail.com,Male,Abu Dhabi,UAE,YouTube,53,1,4
CUST2753,SEG057,Daniel,Singh,daniel.singh@gmail.com,Male,New York,USA,YouTube,39,1,2
CUST2754,SEG189,Alexandra,Johnson,alexandra.johnson@gmail.com,Male,Lyon,France,Google,30,1,5
CUST2755,SEG122,Nour,Khalid,nour.khalid@gmail.com,Male,Abu Dhabi,UAE,Google,41,1,4
CUST2756,SEG084,Justin,Lee,justin.lee@gmail.com,Female,Birmingham,UK,YouTube,19,1,3
CUST2757,SEG133,Nathan,Jackson,nathan.jackson@gmail.com,Male,Chicago,USA,Facebook,18,1,1
CUST2758,SEG183,Salma,Ali,salma.ali@gmail.com,Male,Abu Dhabi,UAE,Instagram,36,1,1
CUST2759,SEG053,Salma,Salma,salma.salma@gmail.com,Male,Zarqa,Jordan,Instagram,39,1,5
CUST2760,SEG060,Terrance,Shaffer,terrance.shaffer@gmail.com,Male,Frankfurt,Germany,Facebook,45,1,2
CUST2761,SEG150,Morgan,Diaz,morgan.diaz@gmail.com,Female,Paris,France,Facebook,18,1,5
CUST2762,SEG138,Tracey,Barr,tracey.barr@gmail.com,Female,London,UK,Google,54,1,3
CUST2763,SEG195,Mariam,Mariam,mariam.mariam@gmail.com,Female,Abu Dhabi,UAE,Facebook,58,1,5
CUST2764,SEG056,Timothy,Shaw,timothy.shaw@gmail.com,Female,Frankfurt,Germany,Facebook,26,1,2
CUST2765,SEG162,Ahmed,Youssef,ahmed.youssef@gmail.com,Female,Sharjah,UAE,Facebook,18,0,0
CUST2766,SEG180,Ali,Layla,ali.layla@gmail.com,Female,Alexandria,Egypt,Google,37,0,0
CUST2767,SEG158,Sara,Nguyen,sara.nguyen@gmail.com,Male,Manchester,UK,Instagram,48,1,2
CUST2768,SEG078,Taylor,Mccann,taylor.mccann@gmail.com,Male,Los Angeles,USA,Google,24,1,5
CUST2769,SEG175,Mariam,Fatma,mariam.fatma@gmail.com,Female,Giza,Egypt,Facebook,47,1,5
CUST2770,SEG007,Omar,Ahmed,omar.ahmed@gmail.com,Male,Irbid,Jordan,Facebook,22,1,4
CUST2771,SEG039,Youssef,Salma,youssef.salma@gmail.com,Female,Dubai,UAE,YouTube,52,1,5
CUST2772,SEG037,Ahmed,Layla,ahmed.layla@gmail.com,Male,Cairo,Egypt,Instagram,41,0,0
CUST2773,SEG195,Stacie,Jones,stacie.jones@gmail.com,Male,Berlin,Germany,Facebook,51,1,3
CUST2774,SEG106,Fatma,Ahmed,fatma.ahmed@gmail.com,Female,Marrakech,Morocco,YouTube,20,1,1
CUST2775,SEG195,Omar,Youssef,omar.youssef@gmail.com,Female,Marrakech,Morocco,Instagram,49,1,3
CUST2776,SEG016,Mariam,Omar,mariam.omar@gmail.com,Female,Rabat,Morocco,Instagram,21,1,5
CUST2777,SEG066,Fatma,Khalid,fatma.khalid@gmail.com,Male,Dammam,Saudi Arabia,Facebook,46,1,1
CUST2778,SEG176,Omar,Omar,omar.omar@gmail.com,Female,Riyadh,Saudi Arabia,YouTube,29,0,0
CUST2779,SEG019,Salma,Ahmed,salma.ahmed@gmail.com,Female,Casablanca,Morocco,Google,50,0,0
CUST2780,SEG137,Mariam,Nour,mariam.nour@gmail.com,Male,Marrakech,Morocco,Instagram,41,1,3
CUST2781,SEG001,Fatma,Ali,fatma.ali@gmail.com,Male,Giza,Egypt,Facebook,45,0,0
CUST2782,SEG025,Julie,Jones,julie.jones@gmail.com,Male,London,UK,Facebook,20,1,3
CUST2783,SEG032,Angela,Cruz,angela.cruz@gmail.com,Female,Berlin,Germany,Facebook,20,1,4
CUST2784,SEG134,Carrie,Jones,carrie.jones@gmail.com,Female,Lyon,France,Instagram,43,1,1
CUST2785,SEG068,Ahmed,Fatma,ahmed.fatma@gmail.com,Male,Casablanca,Morocco,Google,20,1,4
CUST2786,SEG152,Layla,Nour,layla.nour@gmail.com,Female,Giza,Egypt,Facebook,25,0,0
CUST2787,SEG083,Kayla,Martinez,kayla.martinez@gmail.com,Female,Los Angeles,USA,Instagram,52,1,4
CUST2788,SEG109,Brittany,Miller,brittany.miller@gmail.com,Male,New York,USA,Facebook,54,1,2
CUST2789,SEG006,Fatma,Salma,fatma.salma@gmail.com,Female,Zarqa,Jordan,Instagram,57,1,1
CUST2790,SEG118,Youssef,Ahmed,youssef.ahmed@gmail.com,Male,Marrakech,Morocco,Facebook,50,1,3
CUST2791,SEG183,Mariam,Omar,mariam.omar@gmail.com,Male,Marrakech,Morocco,Google,51,1,2
CUST2792,SEG096,Ali,Nour,ali.nour@gmail.com,Male,Amman,Jordan,YouTube,28,0,0
CUST2793,SEG132,William,Arnold,william.arnold@gmail.com,Female,Lyon,France,Instagram,24,1,2
CUST2794,SEG199,Robert,Tate,robert.tate@gmail.com,Female,Frankfurt,Germany,YouTube,48,1,1
CUST2795,SEG060,William,May,william.may@gmail.com,Female,Chicago,USA,Google,36,1,2
CUST2796,SEG011,Youssef,Khalid,youssef.khalid@gmail.com,Female,Giza,Egypt,YouTube,54,1,1
CUST2797,SEG023,Ali,Khalid,ali.khalid@gmail.com,Female,Zarqa,Jordan,Google,38,0,0
CUST2798,SEG179,Layla,Ahmed,layla.ahmed@gmail.com,Male,Rabat,Morocco,Instagram,40,0,0
